Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"NaOH - commercial, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,50,1,Sodium carbonate,41.59925754,-23264.70919,21.0655137,-23279.22667,-6.54803435,113615.1627,110239.3203,3375.842323,-219583.7764,0.426681896,9.351182137,92.79385118,1.19394E-05,7.21737E-06,4.72203E-06,0.000212713,0.00020653,6.1827E-06,161.6601135,57039.66263,0.01340836,0.470476255,0.000630534,6.68587871,15936.64431,-18300.1325
"NaOH - commercial, optimised transport",NaOH - commercial,1,200,0,None,130.9134186,16443.23435,26.45737644,16418.80075,-2.023772325,147382.6889,140014.9088,7367.780094,344243.7001,0.934266033,23.17709233,246.9859091,1.81989E-05,1.06164E-05,7.58243E-06,0.000332562,0.000318493,1.40684E-05,1097.982748,121603.2424,0.014095903,0.489799608,0.000778861,82.5227671,18549.98224,2175.51426
"NaOH - commercial, optimised transport, avoided product Sodium carbonate",NaOH - commercial,1,200,0,Sodium carbonate,130.9134186,16443.23435,26.45737644,16418.80075,-2.023772325,147382.6889,140014.9088,7367.780094,344243.7001,0.934266033,23.17709233,246.9859091,1.81989E-05,1.06164E-05,7.58243E-06,0.000332562,0.000318493,1.40684E-05,1097.982748,121603.2424,0.014095903,0.489799608,0.000778861,82.5227671,18549.98224,2175.51426
"NaOH - commercial, optimised transport, building savings considered",NaOH - commercial,1,200,1,None,29.72010716,-25131.78001,19.57576957,-25143.33767,-8.018105583,101261.3424,98368.89543,2892.446937,-243818.8387,0.39621836,5.288985865,48.1709663,7.77932E-06,6.43648E-06,1.34284E-06,0.000191517,0.000186603,4.91402E-06,138.1001055,58932.92843,0.013380317,0.449143765,0.000444569,-8.729760914,15748.32937,-17547.03848
"NaOH - commercial, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,200,1,Sodium carbonate,29.72010716,-25131.78001,19.57576957,-25143.33767,-8.018105583,101261.3424,98368.89543,2892.446937,-243818.8387,0.39621836,5.288985865,48.1709663,7.77932E-06,6.43648E-06,1.34284E-06,0.000191517,0.000186603,4.91402E-06,138.1001055,58932.92843,0.013380317,0.449143765,0.000444569,-8.729760914,15748.32937,-17547.03848
"NaOH - commercial, optimised transport, short distance",NaOH - commercial,1,50,0,None,127.8259896,15315.4101,26.13689922,15291.8754,-2.602196044,138412.7389,131379.4199,7033.319079,327101.9313,0.923373164,22.37767583,238.5815364,1.76734E-05,1.03447E-05,7.32869E-06,0.000320165,0.000306692,1.34725E-05,1091.583883,104380.1044,0.014076767,0.486562711,0.000667913,78.07542352,18464.05403,946.8194906
"NaOH - commercial, optimised transport, short distance, avoided product Sodium carbonate",NaOH - commercial,1,50,0,Sodium carbonate,127.8259896,15315.4101,26.13689922,15291.8754,-2.602196044,138412.7389,131379.4199,7033.319079,327101.9313,0.923373164,22.37767583,238.5815364,1.76734E-05,1.03447E-05,7.32869E-06,0.000320165,0.000306692,1.34725E-05,1091.583883,104380.1044,0.014076767,0.486562711,0.000667913,78.07542352,18464.05403,946.8194906
"NaOH - commercial, optimised transport, short distance, building savings considered",NaOH - commercial,1,50,1,None,26.63267815,-26259.60425,19.25529235,-26270.26302,-8.596529301,92291.39237,89733.40644,2557.985923,-260960.6074,0.38532549,4.489569368,39.76659362,7.25381E-06,6.16472E-06,1.08909E-06,0.000179121,0.000174803,4.31812E-06,131.7012398,41709.79045,0.013361181,0.445906868,0.000333621,-13.1771045,15662.40116,-18775.73325
"NaOH - commercial, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,50,1,Sodium carbonate,26.63267815,-26259.60425,19.25529235,-26270.26302,-8.596529301,92291.39237,89733.40644,2557.985923,-260960.6074,0.38532549,4.489569368,39.76659362,7.25381E-06,6.16472E-06,1.08909E-06,0.000179121,0.000174803,4.31812E-06,131.7012398,41709.79045,0.013361181,0.445906868,0.000333621,-13.1771045,15662.40116,-18775.73325
NaOH - renewable,NaOH - renewable,0,200,0,None,118.1024471,11903.71859,31.607766,11865.6124,6.498421944,213091.0318,205429.1952,7661.836661,289599.1567,0.702941313,30.93743308,328.5535063,3.47268E-05,1.51748E-05,1.95519E-05,0.000466178,0.000444133,2.20445E-05,331.1803126,136756.4249,0.014045676,0.659398754,0.001837677,118.3866932,17811.23094,4077.917254
"NaOH - renewable, avoided product Sodium carbonate",NaOH - renewable,0,200,0,Sodium carbonate,118.1024471,11903.71859,31.607766,11865.6124,6.498421944,213091.0318,205429.1952,7661.836661,289599.1567,0.702941313,30.93743308,328.5535063,3.47268E-05,1.51748E-05,1.95519E-05,0.000466178,0.000444133,2.20445E-05,331.1803126,136756.4249,0.014045676,0.659398754,0.001837677,118.3866932,17811.23094,4077.917254
"NaOH - renewable, building savings considered",NaOH - renewable,0,200,1,None,16.90913564,-29671.29577,24.72615914,-29696.52601,0.504088686,166969.6853,163783.1818,3186.503504,-298463.382,0.164893639,13.04932661,129.7385636,2.43072E-05,1.09949E-05,1.33123E-05,0.000325134,0.000312244,1.28901E-05,-628.7023301,74086.11096,0.013330091,0.618742911,0.001503385,27.13416521,15009.57807,-15644.63548
"NaOH - renewable, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,200,1,Sodium carbonate,16.90913564,-29671.29577,24.72615914,-29696.52601,0.504088686,166969.6853,163783.1818,3186.503504,-298463.382,0.164893639,13.04932661,129.7385636,2.43072E-05,1.09949E-05,1.33123E-05,0.000325134,0.000312244,1.28901E-05,-628.7023301,74086.11096,0.013330091,0.618742911,0.001503385,27.13416521,15009.57807,-15644.63548
"NaOH - renewable, short distance",NaOH - renewable,0,50,0,None,70.11527993,1791.209146,25.85662475,1765.578008,-0.22548663,140149.771,135275.9645,4873.806447,148326.895,0.567979223,15.55317827,161.067361,2.01445E-05,1.17451E-05,8.39936E-06,0.000353005,0.00033715,1.58549E-05,234.9048258,73543.6704,0.013885001,0.582453693,0.00083599,54.35040003,16902.57329,1422.420239
"NaOH - renewable, short distance, avoided product Sodium carbonate",NaOH - renewable,0,50,0,Sodium carbonate,70.11527993,1791.209146,25.85662475,1765.578008,-0.22548663,140149.771,135275.9645,4873.806447,148326.895,0.567979223,15.55317827,161.067361,2.01445E-05,1.17451E-05,8.39936E-06,0.000353005,0.00033715,1.58549E-05,234.9048258,73543.6704,0.013885001,0.582453693,0.00083599,54.35040003,16902.57329,1422.420239
"NaOH - renewable, short distance, building savings considered",NaOH - renewable,0,50,1,None,-31.07803151,-39783.80521,18.97501789,-39796.56041,-6.219819888,94028.42438,93629.95109,398.4732899,-439735.6438,0.029931549,-2.334928191,-37.74758181,9.72493E-06,7.56516E-06,2.15977E-06,0.000211961,0.00020526,6.7005E-06,-724.9778169,10873.35643,0.013169415,0.54179785,0.000501698,-36.90212799,14100.92041,-18300.1325
"NaOH - renewable, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,50,1,Sodium carbonate,-31.07803151,-39783.80521,18.97501789,-39796.56041,-6.219819888,94028.42438,93629.95109,398.4732899,-439735.6438,0.029931549,-2.334928191,-37.74758181,9.72493E-06,7.56516E-06,2.15977E-06,0.000211961,0.00020526,6.7005E-06,-724.9778169,10873.35643,0.013169415,0.54179785,0.000501698,-36.90212799,14100.92041,-18300.1325
"NaOH - renewable, optimised transport",NaOH - renewable,1,200,0,None,58.23612955,-75.86167293,24.36688062,-98.53299569,-1.695557863,127795.9507,123405.5396,4390.411061,124091.8327,0.537515686,11.490982,116.4444761,1.59844E-05,1.09642E-05,5.02017E-06,0.000331809,0.000317223,1.45862E-05,211.3448177,75436.9362,0.013856957,0.561121203,0.000650024,38.9347604,16714.25835,2175.51426
"NaOH - renewable, optimised transport, avoided product Sodium carbonate",NaOH - renewable,1,200,0,Sodium carbonate,58.23612955,-75.86167293,24.36688062,-98.53299569,-1.695557863,127795.9507,123405.5396,4390.411061,124091.8327,0.537515686,11.490982,116.4444761,1.59844E-05,1.09642E-05,5.02017E-06,0.000331809,0.000317223,1.45862E-05,211.3448177,75436.9362,0.013856957,0.561121203,0.000650024,38.9347604,16714.25835,2175.51426
"NaOH - renewable, optimised transport, building savings considered",NaOH - renewable,1,200,1,None,-42.9571819,-41650.87603,17.48527376,-41660.67141,-7.689891121,81674.60409,81759.52619,-84.9220958,-463970.706,-0.000531988,-6.397124464,-82.37046669,5.56484E-06,6.78426E-06,-1.21942E-06,0.000190765,0.000185333,5.43182E-06,-748.537825,12766.62223,0.013141372,0.52046536,0.000315732,-52.31776762,13912.60548,-17547.03848
"NaOH - renewable, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,200,1,Sodium carbonate,-42.9571819,-41650.87603,17.48527376,-41660.67141,-7.689891121,81674.60409,81759.52619,-84.9220958,-463970.706,-0.000531988,-6.397124464,-82.37046669,5.56484E-06,6.78426E-06,-1.21942E-06,0.000190765,0.000185333,5.43182E-06,-748.537825,12766.62223,0.013141372,0.52046536,0.000315732,-52.31776762,13912.60548,-17547.03848
"NaOH - renewable, optimised transport, short distance",NaOH - renewable,1,50,0,None,55.14870055,-1203.685921,24.0464034,-1225.458342,-2.273981581,118826.0007,114770.0506,4055.950046,106950.064,0.526622817,10.69156551,108.0401034,1.54589E-05,1.06925E-05,4.76643E-06,0.000319412,0.000305422,1.39903E-05,204.9459521,58213.79822,0.013837821,0.557884305,0.000539077,34.48741682,16628.33014,946.8194906
"NaOH - renewable, optimised transport, short distance, avoided product Sodium carbonate",NaOH - renewable,1,50,0,Sodium carbonate,55.14870055,-1203.685921,24.0464034,-1225.458342,-2.273981581,118826.0007,114770.0506,4055.950046,106950.064,0.526622817,10.69156551,108.0401034,1.54589E-05,1.06925E-05,4.76643E-06,0.000319412,0.000305422,1.39903E-05,204.9459521,58213.79822,0.013837821,0.557884305,0.000539077,34.48741682,16628.33014,946.8194906
"NaOH - renewable, optimised transport, short distance, building savings considered",NaOH - renewable,1,50,1,None,-46.0446109,-42778.70028,17.16479654,-42787.59676,-8.268314839,72704.65409,73124.0372,-419.3831102,-481112.4748,-0.011424857,-7.19654096,-90.77483937,5.03934E-06,6.5125E-06,-1.47317E-06,0.000178368,0.000173532,4.83593E-06,-754.9366906,-4456.51575,0.013122235,0.517228462,0.000204785,-56.7651112,13826.67727,-18775.73325
"NaOH - renewable, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,50,1,Sodium carbonate,-46.0446109,-42778.70028,17.16479654,-42787.59676,-8.268314839,72704.65409,73124.0372,-419.3831102,-481112.4748,-0.011424857,-7.19654096,-90.77483937,5.03934E-06,6.5125E-06,-1.47317E-06,0.000178368,0.000173532,4.83593E-06,-754.9366906,-4456.51575,0.013122235,0.517228462,0.000204785,-56.7651112,13826.67727,-18775.73325
KOH - commercial,KOH - commercial,0,200,0,None,320.6132978,52495.11597,36.37434039,52432.17494,26.56668524,7094568.75,7079472.069,15096.68116,851269.7665,1.547632247,68.34888347,765.015463,5.37984E-05,2.62562E-05,2.75423E-05,0.000791366,0.000750056,4.13097E-05,1806.243337,442311.5132,0.001146986,0.606234228,0.003954941,268.2111002,13782.74668,4077.917254
"KOH - commercial, avoided product Potassium carbonate",KOH - commercial,0,200,0,Potassium carbonate,320.6132978,52495.11597,36.37434039,52432.17494,26.56668524,7094568.75,7079472.069,15096.68116,851269.7665,1.547632247,68.34888347,765.015463,5.37984E-05,2.62562E-05,2.75423E-05,0.000791366,0.000750056,4.13097E-05,1806.243337,442311.5132,0.001146986,0.606234228,0.003954941,268.2111002,13782.74668,4077.917254
"KOH - commercial, building savings considered",KOH - commercial,0,200,1,None,219.4199863,10920.10161,29.49273353,10870.03652,20.57235199,7048447.404,7037826.056,10621.348,263207.2277,1.009584573,50.460777,566.2005202,4.33789E-05,2.20762E-05,2.13027E-05,0.000650321,0.000618166,3.21553E-05,846.3606945,379641.1993,0.0004314,0.565578385,0.003620649,176.9585721,10981.0938,-15644.63548
"KOH - commercial, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,200,1,Potassium carbonate,219.4199863,10920.10161,29.49273353,10870.03652,20.57235199,7048447.404,7037826.056,10621.348,263207.2277,1.009584573,50.460777,566.2005202,4.33789E-05,2.20762E-05,2.13027E-05,0.000650321,0.000618166,3.21553E-05,846.3606945,379641.1993,0.0004314,0.565578385,0.003620649,176.9585721,10981.0938,-15644.63548
"KOH - commercial, short distance",KOH - commercial,0,50,0,None,272.6261306,42382.60652,30.62319913,42332.14054,19.84277667,7021627.489,7009318.838,12308.65094,709997.5047,1.412670158,52.96462866,597.5293177,3.92162E-05,2.28265E-05,1.63897E-05,0.000678192,0.000643072,3.512E-05,1709.96785,379098.7587,0.00098631,0.529289167,0.002953255,204.174807,12874.08902,1422.420239
"KOH - commercial, short distance, avoided product Potassium carbonate",KOH - commercial,0,50,0,Potassium carbonate,272.6261306,42382.60652,30.62319913,42332.14054,19.84277667,7021627.489,7009318.838,12308.65094,709997.5047,1.412670158,52.96462866,597.5293177,3.92162E-05,2.28265E-05,1.63897E-05,0.000678192,0.000643072,3.512E-05,1709.96785,379098.7587,0.00098631,0.529289167,0.002953255,204.174807,12874.08902,1422.420239
"KOH - commercial, short distance, building savings considered",KOH - commercial,0,50,1,None,171.4328192,807.5921615,23.74159227,770.0021259,13.84844341,6975506.143,6967672.825,7833.317788,121934.9659,0.874622484,35.0765222,398.7143749,2.87966E-05,1.86465E-05,1.01501E-05,0.000537148,0.000511182,2.59657E-05,750.0852078,316428.4448,0.000270725,0.488633324,0.002618963,112.9222789,10072.43615,-18300.1325
"KOH - commercial, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,50,1,Potassium carbonate,171.4328192,807.5921615,23.74159227,770.0021259,13.84844341,6975506.143,6967672.825,7833.317788,121934.9659,0.874622484,35.0765222,398.7143749,2.87966E-05,1.86465E-05,1.01501E-05,0.000537148,0.000511182,2.59657E-05,750.0852078,316428.4448,0.000270725,0.488633324,0.002618963,112.9222789,10072.43615,-18300.1325
"KOH - commercial, optimised transport",KOH - commercial,1,200,0,None,260.7469802,40515.5357,29.13345501,40468.02954,18.37270544,7009273.669,6997448.413,11825.25556,685762.4425,1.382206621,48.90243239,552.9064328,3.50561E-05,2.20456E-05,1.30105E-05,0.000656997,0.000623145,3.38514E-05,1686.407842,380992.0245,0.000958267,0.507956677,0.002767289,188.7591673,12685.77408,2175.51426
"KOH - commercial, optimised transport, avoided product Potassium carbonate",KOH - commercial,1,200,0,Potassium carbonate,260.7469802,40515.5357,29.13345501,40468.02954,18.37270544,7009273.669,6997448.413,11825.25556,685762.4425,1.382206621,48.90243239,552.9064328,3.50561E-05,2.20456E-05,1.30105E-05,0.000656997,0.000623145,3.38514E-05,1686.407842,380992.0245,0.000958267,0.507956677,0.002767289,188.7591673,12685.77408,2175.51426
"KOH - commercial, optimised transport, building savings considered",KOH - commercial,1,200,1,None,159.5536688,-1059.478657,22.25184815,-1094.108877,12.37837218,6963152.322,6955802.4,7349.922403,97699.90369,0.844158947,31.01432593,354.09149,2.46365E-05,1.78656E-05,6.77093E-06,0.000515953,0.000491256,2.4697E-05,726.5251997,318321.7106,0.000242681,0.467300834,0.002432997,97.50663932,9884.121213,-17547.03848
"KOH - commercial, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,200,1,Potassium carbonate,159.5536688,-1059.478657,22.25184815,-1094.108877,12.37837218,6963152.322,6955802.4,7349.922403,97699.90369,0.844158947,31.01432593,354.09149,2.46365E-05,1.78656E-05,6.77093E-06,0.000515953,0.000491256,2.4697E-05,726.5251997,318321.7106,0.000242681,0.467300834,0.002432997,97.50663932,9884.121213,-17547.03848
"KOH - commercial, optimised transport, short distance",KOH - commercial,1,50,0,None,257.6595512,39387.71145,28.81297779,39341.10419,17.79428172,7000303.719,6988812.924,11490.79454,668620.6737,1.371313751,48.10301589,544.5020601,3.45306E-05,2.17738E-05,1.27568E-05,0.0006446,0.000611345,3.32555E-05,1680.008977,363768.8865,0.000939131,0.50471978,0.002656342,184.3118238,12599.84587,946.8194906
"KOH - commercial, optimised transport, short distance, avoided product Potassium carbonate",KOH - commercial,1,50,0,Potassium carbonate,257.6595512,39387.71145,28.81297779,39341.10419,17.79428172,7000303.719,6988812.924,11490.79454,668620.6737,1.371313751,48.10301589,544.5020601,3.45306E-05,2.17738E-05,1.27568E-05,0.0006446,0.000611345,3.32555E-05,1680.008977,363768.8865,0.000939131,0.50471978,0.002656342,184.3118238,12599.84587,946.8194906
"KOH - commercial, optimised transport, short distance, building savings considered",KOH - commercial,1,50,1,None,156.4662398,-2187.302905,21.93137093,-2221.034224,11.79994846,6954182.372,6947166.911,7015.461388,80558.13494,0.833266077,30.21490943,345.6871173,2.4111E-05,1.75938E-05,6.51718E-06,0.000503556,0.000479455,2.41011E-05,720.126334,301098.5726,0.000223545,0.464063936,0.00232205,93.05929574,9798.192998,-18775.73325
"KOH - commercial, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,50,1,Potassium carbonate,156.4662398,-2187.302905,21.93137093,-2221.034224,11.79994846,6954182.372,6947166.911,7015.461388,80558.13494,0.833266077,30.21490943,345.6871173,2.4111E-05,1.75938E-05,6.51718E-06,0.000503556,0.000479455,2.41011E-05,720.126334,301098.5726,0.000223545,0.464063936,0.00232205,93.05929574,9798.192998,-18775.73325
KOH - renewable,KOH - renewable,0,200,0,None,320.6132978,52495.11597,36.37434039,52432.17494,26.56668524,7094568.75,7079472.069,15096.68116,851269.7665,1.547632247,68.34888347,765.015463,5.37984E-05,2.62562E-05,2.75423E-05,0.000791366,0.000750056,4.13097E-05,1806.243337,442311.5132,0.001146986,0.606234228,0.003954941,268.2111002,13782.74668,4077.917254
"KOH - renewable, avoided product Potassium carbonate",KOH - renewable,0,200,0,Potassium carbonate,320.6132978,52495.11597,36.37434039,52432.17494,26.56668524,7094568.75,7079472.069,15096.68116,851269.7665,1.547632247,68.34888347,765.015463,5.37984E-05,2.62562E-05,2.75423E-05,0.000791366,0.000750056,4.13097E-05,1806.243337,442311.5132,0.001146986,0.606234228,0.003954941,268.2111002,13782.74668,4077.917254
"KOH - renewable, building savings considered",KOH - renewable,0,200,1,None,219.4199863,10920.10161,29.49273353,10870.03652,20.57235199,7048447.404,7037826.056,10621.348,263207.2277,1.009584573,50.460777,566.2005202,4.33789E-05,2.20762E-05,2.13027E-05,0.000650321,0.000618166,3.21553E-05,846.3606945,379641.1993,0.0004314,0.565578385,0.003620649,176.9585721,10981.0938,-15644.63548
"KOH - renewable, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,200,1,Potassium carbonate,219.4199863,10920.10161,29.49273353,10870.03652,20.57235199,7048447.404,7037826.056,10621.348,263207.2277,1.009584573,50.460777,566.2005202,4.33789E-05,2.20762E-05,2.13027E-05,0.000650321,0.000618166,3.21553E-05,846.3606945,379641.1993,0.0004314,0.565578385,0.003620649,176.9585721,10981.0938,-15644.63548
"KOH - renewable, short distance",KOH - renewable,0,50,0,None,272.6261306,42382.60652,30.62319913,42332.14054,19.84277667,7021627.489,7009318.838,12308.65094,709997.5047,1.412670158,52.96462866,597.5293177,3.92162E-05,2.28265E-05,1.63897E-05,0.000678192,0.000643072,3.512E-05,1709.96785,379098.7587,0.00098631,0.529289167,0.002953255,204.174807,12874.08902,1422.420239
"KOH - renewable, short distance, avoided product Potassium carbonate",KOH - renewable,0,50,0,Potassium carbonate,272.6261306,42382.60652,30.62319913,42332.14054,19.84277667,7021627.489,7009318.838,12308.65094,709997.5047,1.412670158,52.96462866,597.5293177,3.92162E-05,2.28265E-05,1.63897E-05,0.000678192,0.000643072,3.512E-05,1709.96785,379098.7587,0.00098631,0.529289167,0.002953255,204.174807,12874.08902,1422.420239
"KOH - renewable, short distance, building savings considered",KOH - renewable,0,50,1,None,171.4328192,807.5921615,23.74159227,770.0021259,13.84844341,6975506.143,6967672.825,7833.317788,121934.9659,0.874622484,35.0765222,398.7143749,2.87966E-05,1.86465E-05,1.01501E-05,0.000537148,0.000511182,2.59657E-05,750.0852078,316428.4448,0.000270725,0.488633324,0.002618963,112.9222789,10072.43615,-18300.1325
"KOH - renewable, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,50,1,Potassium carbonate,171.4328192,807.5921615,23.74159227,770.0021259,13.84844341,6975506.143,6967672.825,7833.317788,121934.9659,0.874622484,35.0765222,398.7143749,2.87966E-05,1.86465E-05,1.01501E-05,0.000537148,0.000511182,2.59657E-05,750.0852078,316428.4448,0.000270725,0.488633324,0.002618963,112.9222789,10072.43615,-18300.1325
"KOH - renewable, optimised transport",KOH - renewable,1,200,0,None,260.7469802,40515.5357,29.13345501,40468.02954,18.37270544,7009273.669,6997448.413,11825.25556,685762.4425,1.382206621,48.90243239,552.9064328,3.50561E-05,2.20456E-05,1.30105E-05,0.000656997,0.000623145,3.38514E-05,1686.407842,380992.0245,0.000958267,0.507956677,0.002767289,188.7591673,12685.77408,2175.51426
"KOH - renewable, optimised transport, avoided product Potassium carbonate",KOH - renewable,1,200,0,Potassium carbonate,260.7469802,40515.5357,29.13345501,40468.02954,18.37270544,7009273.669,6997448.413,11825.25556,685762.4425,1.382206621,48.90243239,552.9064328,3.50561E-05,2.20456E-05,1.30105E-05,0.000656997,0.000623145,3.38514E-05,1686.407842,380992.0245,0.000958267,0.507956677,0.002767289,188.7591673,12685.77408,2175.51426
"KOH - renewable, optimised transport, building savings considered",KOH - renewable,1,200,1,None,159.5536688,-1059.478657,22.25184815,-1094.108877,12.37837218,6963152.322,6955802.4,7349.922403,97699.90369,0.844158947,31.01432593,354.09149,2.46365E-05,1.78656E-05,6.77093E-06,0.000515953,0.000491256,2.4697E-05,726.5251997,318321.7106,0.000242681,0.467300834,0.002432997,97.50663932,9884.121213,-17547.03848
"KOH - renewable, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,200,1,Potassium carbonate,159.5536688,-1059.478657,22.25184815,-1094.108877,12.37837218,6963152.322,6955802.4,7349.922403,97699.90369,0.844158947,31.01432593,354.09149,2.46365E-05,1.78656E-05,6.77093E-06,0.000515953,0.000491256,2.4697E-05,726.5251997,318321.7106,0.000242681,0.467300834,0.002432997,97.50663932,9884.121213,-17547.03848
"KOH - renewable, optimised transport, short distance",KOH - renewable,1,50,0,None,257.6595512,39387.71145,28.81297779,39341.10419,17.79428172,7000303.719,6988812.924,11490.79454,668620.6737,1.371313751,48.10301589,544.5020601,3.45306E-05,2.17738E-05,1.27568E-05,0.0006446,0.000611345,3.32555E-05,1680.008977,363768.8865,0.000939131,0.50471978,0.002656342,184.3118238,12599.84587,946.8194906
"KOH - renewable, optimised transport, short distance, avoided product Potassium carbonate",KOH - renewable,1,50,0,Potassium carbonate,257.6595512,39387.71145,28.81297779,39341.10419,17.79428172,7000303.719,6988812.924,11490.79454,668620.6737,1.371313751,48.10301589,544.5020601,3.45306E-05,2.17738E-05,1.27568E-05,0.0006446,0.000611345,3.32555E-05,1680.008977,363768.8865,0.000939131,0.50471978,0.002656342,184.3118238,12599.84587,946.8194906
"KOH - renewable, optimised transport, short distance, building savings considered",KOH - renewable,1,50,1,None,156.4662398,-2187.302905,21.93137093,-2221.034224,11.79994846,6954182.372,6947166.911,7015.461388,80558.13494,0.833266077,30.21490943,345.6871173,2.4111E-05,1.75938E-05,6.51718E-06,0.000503556,0.000479455,2.41011E-05,720.126334,301098.5726,0.000223545,0.464063936,0.00232205,93.05929574,9798.192998,-18775.73325
"KOH - renewable, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,50,1,Potassium carbonate,156.4662398,-2187.302905,21.93137093,-2221.034224,11.79994846,6954182.372,6947166.911,7015.461388,80558.13494,0.833266077,30.21490943,345.6871173,2.4111E-05,1.75938E-05,6.51718E-06,0.000503556,0.000479455,2.41011E-05,720.126334,301098.5726,0.000223545,0.464063936,0.00232205,93.05929574,9798.192998,-18775.73325
MgO - Commercial,MgO - Commercial,0,200,0,None,140.5197524,34610.98214,10.7219818,34588.73287,11.52728201,546309.0449,513788.6022,32520.44267,302670.3911,0.545920788,33.41648515,375.8036103,9.21413E-05,7.49402E-05,1.72011E-05,0.001372303,0.001359391,1.29115E-05,265.8843347,136930.4251,0.000364721,0.130191709,0.006160849,135.3434901,3289.076856,4077.917254
"MgO - Commercial, avoided product SCM",MgO - Commercial,0,200,0,SCM,89.22434056,8985.692919,7.809807519,8968.56692,9.316190786,488210.5339,457288.6868,30921.84709,210613.3334,0.296366464,18.34137556,200.3328621,8.77748E-05,7.20898E-05,1.5685E-05,0.001211966,0.001200812,1.11539E-05,122.2179242,120779.344,0.000307008,0.023186121,0.005848067,87.37705308,1578.094164,2993.068769
"MgO - Commercial, avoided product Aggregate",MgO - Commercial,0,200,0,Aggregate,138.1194349,34265.70239,10.48541002,34243.93557,11.28140911,544036.9138,511608.4453,32428.46851,298009.9749,0.540432785,32.59182317,366.7283922,9.18761E-05,7.48253E-05,1.70508E-05,0.001369037,0.001356406,1.26312E-05,261.9130819,114338.5043,0.000359804,0.128815066,0.006118913,132.4865998,3204.416878,3671.099072
"MgO - Commercial, avoided product Filler",MgO - Commercial,0,200,0,Filler,86.45840658,24039.35124,0.541578201,24032.67566,6.134005185,508985.7054,477754.534,31231.17141,152735.4832,0.304383368,23.07894278,257.8461679,8.21798E-05,6.72046E-05,1.49752E-05,0.001177713,0.00117507,2.64356E-06,14.50353138,99020.54005,1.55123E-05,-0.08838946,0.005736534,88.00220702,-64.32105885,3671.099072
"MgO - Commercial, building savings considered",MgO - Commercial,0,200,1,None,39.32644093,-6964.03222,3.840374934,-6973.405544,5.532948757,500187.6983,472142.5888,28045.10951,-285392.1476,0.007873114,15.52837869,176.9886675,8.17217E-05,7.07602E-05,1.09615E-05,0.001231259,0.001227502,3.75717E-06,-693.998308,74260.11111,-0.000350865,0.089535866,0.005826557,44.09096212,487.4239843,-15644.63548
"MgO - Commercial, building savings considered, avoided product SCM",MgO - Commercial,0,200,1,SCM,-11.96897088,-32589.32144,0.928200657,-32593.5715,3.321857528,442089.1873,415642.6734,26446.51393,-377449.2054,-0.24168121,0.453269094,1.517919301,7.73553E-05,6.79098E-05,9.44544E-06,0.001070922,0.001068923,1.99951E-06,-837.6647185,58109.03003,-0.000408578,-0.017469723,0.005513775,-3.875474937,-1223.558707,-16729.48397
"MgO - Commercial, building savings considered, avoided product Aggregate",MgO - Commercial,0,200,1,Aggregate,36.92612341,-7309.311971,3.603803158,-7318.20285,5.287075853,497915.5673,469962.4319,27953.13535,-290052.5638,0.002385111,14.7037167,167.9134494,8.14565E-05,7.06453E-05,1.08112E-05,0.001227993,0.001224516,3.47689E-06,-697.9695608,51668.19035,-0.000355782,0.088159223,0.005784621,41.23407181,402.764006,-16051.45366
