Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"Conventional lime (commercial), optimised transport, building savings considered",Conventional lime (commercial),1,200,1,None,12.04622303,-21402.37494,-154.6119836,-21214.35006,-20.97678793,22811.92173,24910.83087,-1994.26267,-414927.0698,-1.772816267,-3.392007575,-45.97842294,-3.09827E-06,-1.70893E-06,-1.38747E-06,-6.06805E-05,-5.67739E-05,-4.00006E-06,-656.7490193,-939.3465034,-0.000400177,-0.017855697,0.000409341,-20.09716225,-2235.273521,-16212.23367
"Conventional lime (commercial), optimised transport, building savings considered, avoided product SCM",Conventional lime (commercial),1,200,1,SCM,-39.48468533,-46933.50029,-160.1929369,-46736.78328,-24.08795878,-6351.574572,-2995.432341,-3251.495766,-509519.2974,-2.052967076,-18.67075622,-223.220508,-6.83204E-06,-3.87349E-06,-2.95668E-06,-0.000216146,-0.00021002,-6.21892E-06,-846.8761457,-17479.07062,-0.000493422,-0.028025654,0.000110302,-69.31192588,-4167.98496,-16754.65791
"Conventional lime (commercial), optimised transport, building savings considered, avoided product Aggregate",Conventional lime (commercial),1,200,1,Aggregate,11.14381198,-21545.84602,-154.8771243,-21357.48196,-21.05082424,21821.4652,23966.61807,-2040.506399,-417110.0038,-1.774587092,-3.739305613,-49.87478573,-3.22877E-06,-1.77713E-06,-1.44977E-06,-6.23732E-05,-5.82964E-05,-4.1702E-06,-664.0331373,-3599.817136,-0.000403003,-0.018691105,0.000388382,-21.31993625,-2287.383021,-16754.65791
"Conventional lime (commercial), optimised transport, building savings considered, avoided product Filler",Conventional lime (commercial),1,200,1,Filler,-42.01512277,-31974.00584,-164.7923871,-31770.40728,-26.37006476,-14511.4177,-11123.2373,-3283.533927,-564861.9777,-2.014353687,-13.72954995,-163.9358653,-1.30597E-05,-9.4445E-06,-3.61332E-06,-0.00025527,-0.000241096,-1.4268E-05,-908.1298226,-38849.23153,-0.000749386,-0.236436866,-1.49747E-05,-67.43844537,-5588.671435,-16754.65791
"Conventional lime (commercial), optimised transport, short distance",Conventional lime (commercial),1,50,0,None,54.84285373,13939.86931,11.39132195,13938.56801,2.346092099,46988.3695,45216.7858,1876.230171,113661.5048,0.148881894,5.909274567,64.24894349,4.27051E-06,2.44708E-06,1.82529E-06,7.3639E-05,7.02688E-05,3.27679E-06,74.30516813,16266.46243,0.000153817,0.022362909,0.000531277,36.24945993,558.0060007,3752.526569
"Conventional lime (commercial), optimised transport, short distance, avoided product SCM",Conventional lime (commercial),1,50,0,SCM,3.311945366,-11591.25603,5.810368595,-11583.86521,-0.765078745,17824.8732,17310.52259,618.997075,19069.27719,-0.131268915,-9.369474074,-112.9931416,5.36742E-07,2.82521E-07,2.5609E-07,-8.1826E-05,-8.29774E-05,1.05793E-06,-115.8219583,-273.2616928,6.05732E-05,0.012192951,0.000232239,-12.9653037,-1374.705439,3210.102327
"Conventional lime (commercial), optimised transport, short distance, avoided product Aggregate",Conventional lime (commercial),1,50,0,Aggregate,53.94044268,13796.39824,11.12618117,13795.43611,2.272055794,45997.91298,44272.573,1829.986442,111478.5707,0.147111069,5.561976529,60.35258071,4.14001E-06,2.37889E-06,1.76299E-06,7.19464E-05,6.87463E-05,3.10665E-06,67.02105009,13605.99179,0.000150992,0.0215275,0.000510319,35.02668593,505.8965006,3210.102327
"Conventional lime (commercial), optimised transport, short distance, avoided product Filler",Conventional lime (commercial),1,50,0,Filler,0.781507931,3368.238415,1.210918357,3382.510792,-3.04718473,9665.030079,9182.717629,586.9589143,-36273.40315,-0.092655526,-4.428267804,-53.70849884,-5.69091E-06,-5.28849E-06,-4.00557E-07,-0.000120951,-0.000114053,-6.99116E-06,-177.0756352,-21643.4226,-0.000195391,-0.19621826,0.000106962,-11.09182318,-2795.391914,3210.102327
"Conventional lime (commercial), optimised transport, short distance, building savings considered",Conventional lime (commercial),1,50,1,None,8.958794029,-22530.19919,-154.9324608,-22341.27541,-21.55521165,13841.97173,16275.34188,-2328.723684,-432068.8386,-1.783709137,-4.191424072,-54.38279562,-3.62378E-06,-1.98069E-06,-1.64122E-06,-7.30771E-05,-6.85746E-05,-4.59595E-06,-663.1478849,-18162.48449,-0.000419314,-0.021092594,0.000298393,-24.54450583,-2321.201736,-17440.92844
"Conventional lime (commercial), optimised transport, short distance, building savings considered, avoided product SCM",Conventional lime (commercial),1,50,1,SCM,-42.57211433,-48061.32453,-160.5134141,-47863.70863,-24.66638249,-15321.52457,-11630.92133,-3585.956781,-526661.0662,-2.063859946,-19.47017271,-231.6248807,-7.35754E-06,-4.14525E-06,-3.21042E-06,-0.000228542,-0.000221821,-6.81482E-06,-853.2750113,-34702.2086,-0.000512558,-0.031262552,-6.45033E-07,-73.75926946,-4253.913175,-17983.35268
"Conventional lime (commercial), optimised transport, short distance, building savings considered, avoided product Aggregate",Conventional lime (commercial),1,50,1,Aggregate,8.056382977,-22673.67026,-155.1976016,-22484.4073,-21.62924795,12851.5152,15331.12908,-2374.967414,-434251.7726,-1.785479961,-4.538722109,-58.27915841,-3.75427E-06,-2.04889E-06,-1.70352E-06,-7.47698E-05,-7.00971E-05,-4.7661E-06,-670.432003,-20822.95512,-0.000422139,-0.021928002,0.000277435,-25.76727983,-2373.311236,-17983.35268
"Conventional lime (commercial), optimised transport, short distance, building savings considered, avoided product Filler",Conventional lime (commercial),1,50,1,Filler,-45.10255177,-33101.83009,-165.1128644,-32897.33262,-26.94848848,-23481.36769,-19758.72629,-3617.994941,-582003.7465,-2.025246557,-14.52896644,-172.340238,-1.35852E-05,-9.71626E-06,-3.86707E-06,-0.000267667,-0.000252896,-1.48639E-05,-914.5286883,-56072.36951,-0.000768523,-0.239673763,-0.000125922,-71.88578895,-5674.599651,-17983.35268
Lime produced using clean fuels and electricity,Lime produced using clean fuels and electricity,0,200,0,None,73.49168963,18500.1689,14.45409056,18464.29759,13.40055184,98347.04676,94268.43901,4078.607756,199461.0297,0.262023414,24.98903691,274.8677557,2.23767E-05,6.15731E-06,1.62213E-05,0.000209069,0.000199249,9.74732E-06,191.2107472,201640.1145,0.000339157,0.127806103,0.00210141,101.736154,1733.645247,6883.624333
"Lime produced using clean fuels and electricity, avoided product SCM",Lime produced using clean fuels and electricity,0,200,0,SCM,21.96078127,-7030.956443,8.873137201,-7058.135628,10.28938099,69183.55046,66362.1758,2821.374659,104868.8021,-0.018127395,9.710288268,97.62567059,1.8643E-05,3.99275E-06,1.46521E-05,5.3604E-05,4.60027E-05,7.52845E-06,1.08362076,185100.3903,0.000245913,0.117636145,0.001802372,52.52139038,-199.0661919,6341.200091
"Lime produced using clean fuels and electricity, avoided product Aggregate",Lime produced using clean fuels and electricity,0,200,0,Aggregate,72.58927858,18356.69783,14.18894978,18321.1657,13.32651553,97356.59023,93324.22621,4032.364026,197278.0957,0.260252589,24.64173887,270.9713929,2.22463E-05,6.08911E-06,1.6159E-05,0.000207376,0.000197726,9.57718E-06,183.9266291,198979.6438,0.000336331,0.126970694,0.002080451,100.51338,1681.535747,6341.200091
"Lime produced using clean fuels and electricity, avoided product Filler",Lime produced using clean fuels and electricity,0,200,0,Filler,19.43034383,7928.538002,4.273686963,7908.240373,8.00727501,61023.70734,58234.37084,2789.336499,49526.12181,0.020485994,14.65149454,156.9103133,1.24153E-05,-1.57826E-06,1.39955E-05,1.44794E-05,1.49272E-05,-5.20635E-07,-60.17005619,163730.2294,-1.00519E-05,-0.090775066,0.001677095,54.39487089,-1619.752667,6341.200091
"Lime produced using clean fuels and electricity, building savings considered",Lime produced using clean fuels and electricity,0,200,1,None,27.60762993,-17969.8996,-151.8696922,-17815.54582,-10.50075191,65200.64899,65326.99509,-126.3461,-346269.3136,-1.670567616,14.88833827,156.2360166,1.44825E-05,1.72954E-06,1.27548E-05,6.23529E-05,6.04055E-05,1.87457E-06,-546.2423059,167211.1676,-0.000233974,0.0843506,0.001868526,40.94218824,-1145.562489,-14309.83068
"Lime produced using clean fuels and electricity, building savings considered, avoided product SCM",Lime produced using clean fuels and electricity,0,200,1,SCM,-23.92327843,-43501.02495,-157.4506455,-43337.97904,-13.61192275,36037.15269,37420.73188,-1383.579196,-440861.5412,-1.950718425,-0.390410371,-21.00606852,1.07487E-05,-4.35028E-07,1.11856E-05,-9.31121E-05,-9.28407E-05,-3.44294E-07,-736.3694323,150671.4434,-0.000327219,0.074180642,0.001569487,-8.272575388,-3078.273928,-14852.25492
"Lime produced using clean fuels and electricity, building savings considered, avoided product Aggregate",Lime produced using clean fuels and electricity,0,200,1,Aggregate,26.70521888,-18113.37068,-152.1348329,-17958.67772,-10.57478821,64210.19246,64382.78229,-172.5898292,-348452.2476,-1.672338441,14.54104023,152.3396538,1.4352E-05,1.66134E-06,1.26925E-05,6.06603E-05,5.8883E-05,1.70443E-06,-553.5264239,164550.6969,-0.0002368,0.083515192,0.001847567,39.71941424,-1197.671989,-14852.25492
"Lime produced using clean fuels and electricity, building savings considered, avoided product Filler",Lime produced using clean fuels and electricity,0,200,1,Filler,-26.45371587,-28541.5305,-162.0500958,-28371.60304,-15.89402874,27877.30956,29292.92692,-1415.617357,-496204.2215,-1.912105036,4.550795899,38.27857421,4.52104E-06,-6.00603E-06,1.05289E-05,-0.000132237,-0.000123916,-8.39338E-06,-797.6231092,129301.2825,-0.000583183,-0.134230569,0.00144421,-6.399094875,-4498.960404,-14852.25492
"Lime produced using clean fuels and electricity, short distance",Lime produced using clean fuels and electricity,0,50,0,None,28.99305394,8757.457846,8.376894798,8733.723615,7.340669286,32204.11193,30752.26625,1451.845677,59825.18626,0.137864511,10.31117921,115.3631594,7.87524E-06,2.80356E-06,5.07355E-06,9.94921E-05,9.59197E-05,3.4995E-06,59.1435889,139227.5758,0.000135944,0.051025847,0.001125922,38.37710059,812.2140616,4228.127318
"Lime produced using clean fuels and electricity, short distance, avoided product SCM",Lime produced using clean fuels and electricity,0,50,0,SCM,-22.53785442,-16773.6675,2.795941441,-16788.7096,4.229498442,3040.615623,2846.003042,194.6125811,-34767.04134,-0.142286298,-4.967569431,-61.87892565,4.14147E-06,6.38993E-07,3.50435E-06,-5.5973E-05,-5.73265E-05,1.28064E-06,-130.9835375,122687.8517,4.26997E-05,0.040855889,0.000826884,-10.83766304,-1120.497378,3685.703076
"Lime produced using clean fuels and electricity, short distance, avoided product Aggregate",Lime produced using clean fuels and electricity,0,50,0,Aggregate,28.09064289,8613.986772,8.111754017,8590.591719,7.266632981,31213.6554,29808.05345,1405.601948,57642.25222,0.136093686,9.963881172,111.4667966,7.74474E-06,2.73536E-06,5.01125E-06,9.77995E-05,9.43972E-05,3.32936E-06,51.85947087,136567.1052,0.000133118,0.050190438,0.001104964,37.15432659,760.1045614,3685.703076
"Lime produced using clean fuels and electricity, short distance, avoided product Filler",Lime produced using clean fuels and electricity,0,50,0,Filler,-25.06829186,-1814.173053,-1.803508797,-1822.333604,1.947392457,-5119.2275,-5281.801921,162.5744204,-90109.72167,-0.103672909,-0.026363161,-2.594282911,-2.08618E-06,-4.93201E-06,2.8477E-06,-9.50976E-05,-8.8402E-05,-6.76845E-06,-192.2372145,101317.6908,-0.000213265,-0.167555323,0.000701607,-8.964182531,-2541.183853,3685.703076
"Lime produced using clean fuels and electricity, short distance, building savings considered",Lime produced using clean fuels and electricity,0,50,1,None,-16.89100576,-27712.61066,-157.9468879,-27546.1198,-16.56063446,-942.2858476,1810.822331,-2753.108178,-485905.1571,-1.794726519,0.210480571,-3.26857969,-1.9047E-08,-1.62422E-06,1.60704E-06,-4.72241E-05,-4.29237E-05,-4.37324E-06,-678.3094642,104798.6289,-0.000437187,0.007570344,0.000893038,-22.41686518,-2066.993675,-16965.32769
"Lime produced using clean fuels and electricity, short distance, building savings considered, avoided product SCM",Lime produced using clean fuels and electricity,0,50,1,SCM,-68.42191412,-53243.736,-163.5278413,-53068.55302,-19.67180531,-30105.78215,-26095.44088,-4010.341274,-580497.3847,-2.074877329,-15.06826807,-180.5106648,-3.75281E-06,-3.78878E-06,3.78351E-08,-0.000202689,-0.00019617,-6.59211E-06,-868.4365906,88258.90476,-0.000530432,-0.002599614,0.000594,-71.63162881,-3999.705114,-17507.75194
"Lime produced using clean fuels and electricity, short distance, building savings considered, avoided product Aggregate",Lime produced using clean fuels and electricity,0,50,1,Aggregate,-17.79341681,-27856.08173,-158.2120287,-27689.2517,-16.63467077,-1932.742375,866.6095324,-2799.351907,-488088.0911,-1.796497344,-0.136817466,-7.164942474,-1.49544E-07,-1.69241E-06,1.54474E-06,-4.89167E-05,-4.44462E-05,-4.54339E-06,-685.5935822,102138.1582,-0.000440013,0.006734936,0.000872079,-23.63963918,-2119.103175,-17507.75194
"Lime produced using clean fuels and electricity, short distance, building savings considered, avoided product Filler",Lime produced using clean fuels and electricity,0,50,1,Filler,-70.95235156,-38284.24156,-168.1272915,-38102.17702,-21.95391129,-38265.62527,-34223.24584,-4042.379435,-635840.065,-2.036263939,-10.1270618,-121.226022,-9.98047E-06,-9.35979E-06,-6.18812E-07,-0.000241814,-0.000227245,-1.46412E-05,-929.6902675,66888.74385,-0.000786396,-0.211010825,0.000468723,-69.7581483,-5420.39159,-17507.75194
"Lime produced using clean fuels and electricity, optimised transport",Lime produced using clean fuels and electricity,1,200,0,None,18.27674737,7013.653158,6.778465837,6992.766085,6.09194006,22116.40031,21094.19397,1022.206337,36135.59677,0.111002036,6.484448639,73.40079092,3.74207E-06,2.04799E-06,1.69596E-06,7.94952E-05,7.72109E-05,2.21143E-06,23.65302366,141387.5802,9.37215E-05,0.029748291,0.00094869,23.18720755,619.6412866,4981.221339
"Lime produced using clean fuels and electricity, optimised transport, avoided product SCM",Lime produced using clean fuels and electricity,1,200,0,SCM,-33.25416099,-18517.47219,1.197512481,-18529.66713,2.980769216,-7047.095991,-6812.069232,-235.0267591,-58456.63082,-0.169148773,-8.794300002,-103.8412942,8.3083E-09,-1.16577E-07,1.26754E-07,-7.59698E-05,-7.60353E-05,-7.43739E-09,-166.4741027,124847.8561,4.77336E-07,0.019578333,0.000649651,-26.02755608,-1313.070153,4438.797097
"Lime produced using clean fuels and electricity, optimised transport, avoided product Aggregate",Lime produced using clean fuels and electricity,1,200,0,Aggregate,17.37433632,6870.182084,6.513325057,6849.634189,6.017903755,21125.94378,20149.98118,975.962608,33952.66274,0.109231212,6.137150601,69.50442814,3.61158E-06,1.97979E-06,1.63366E-06,7.78026E-05,7.56884E-05,2.04129E-06,16.36890563,138727.1096,9.0896E-05,0.028912882,0.000927731,21.96443356,567.5317865,4438.797097
"Lime produced using clean fuels and electricity, optimised transport, avoided product Filler",Lime produced using clean fuels and electricity,1,200,0,Filler,-35.78459842,-3557.977741,-3.401937758,-3563.291134,0.698663231,-15206.93911,-14939.87419,-267.0649198,-113799.3112,-0.130535384,-3.853093732,-44.55665142,-6.21935E-06,-5.68758E-06,-5.29892E-07,-0.000115094,-0.000107111,-8.05653E-06,-227.7277797,103477.6952,-0.000255487,-0.188832878,0.000524374,-24.15407556,-2733.756628,4438.797097
"Lime produced using clean fuels and electricity, optimised transport, building savings considered",Lime produced using clean fuels and electricity,1,200,1,None,-27.60731232,-29456.41535,-159.5453169,-29287.07733,-17.80936369,-11029.99746,-7847.249943,-3182.747518,-509594.7466,-1.821588994,-3.616249999,-45.23094819,-4.15221E-06,-2.37979E-06,-1.77056E-06,-6.72209E-05,-6.16325E-05,-5.66132E-06,-713.8000294,106958.6333,-0.00047941,-0.013707212,0.000715805,-37.60675821,-2259.56645,-16212.23367
"Lime produced using clean fuels and electricity, optimised transport, building savings considered, avoided product SCM",Lime produced using clean fuels and electricity,1,200,1,SCM,-79.13822069,-54987.54069,-165.1262702,-54809.51055,-20.92053453,-40193.49376,-35753.51315,-4439.980615,-604186.9742,-2.101739803,-18.89499864,-222.4730333,-7.88598E-06,-4.54435E-06,-3.33976E-06,-0.000222686,-0.000214879,-7.88018E-06,-903.9271558,90418.90918,-0.000572654,-0.02387717,0.000416767,-86.82152184,-4192.277889,-16754.65791
"Lime produced using clean fuels and electricity, optimised transport, building savings considered, avoided product Aggregate",Lime produced using clean fuels and electricity,1,200,1,Aggregate,-28.50972338,-29599.88642,-159.8104577,-29430.20923,-17.88339999,-12020.45399,-8791.462741,-3228.991248,-511777.6806,-1.823359819,-3.963548037,-49.12731098,-4.28271E-06,-2.44799E-06,-1.83285E-06,-6.89136E-05,-6.3155E-05,-5.83146E-06,-721.0841474,104298.1627,-0.000482235,-0.01454262,0.000694847,-38.82953221,-2311.67595,-16754.65791
"Lime produced using clean fuels and electricity, optimised transport, building savings considered, avoided product Filler",Lime produced using clean fuels and electricity,1,200,1,Filler,-81.66865812,-40028.04624,-169.7257205,-39843.13455,-23.20264052,-48353.33689,-43881.31811,-4472.018775,-659529.6545,-2.063126414,-13.95379237,-163.1883905,-1.41136E-05,-1.01154E-05,-3.9964E-06,-0.000261811,-0.000245954,-1.59293E-05,-965.1808327,69048.74827,-0.000828618,-0.232288381,0.00029149,-84.94804133,-5612.964365,-16754.65791
"Lime produced using clean fuels and electricity, optimised transport, short distance",Lime produced using clean fuels and electricity,1,50,0,None,15.18931837,5885.82891,6.457988618,5865.840739,5.513516342,13146.45031,12458.70499,687.7453228,18993.82801,0.100109167,5.685032143,64.99641824,3.21657E-06,1.77623E-06,1.44221E-06,6.70986E-05,6.54102E-05,1.61553E-06,17.25415803,124164.4422,7.4585E-05,0.026511394,0.000837742,18.73986397,533.7130714,3752.526569
"Lime produced using clean fuels and electricity, optimised transport, short distance, avoided product SCM",Lime produced using clean fuels and electricity,1,50,0,SCM,-36.34158999,-19645.29643,0.877035261,-19656.59248,2.402345497,-16017.04599,-15447.55822,-569.4877735,-75598.39958,-0.180041642,-9.593716498,-112.2456668,-5.17197E-07,-3.88338E-07,-1.26991E-07,-8.83664E-05,-8.7836E-05,-6.03336E-07,-172.8729684,107624.7181,-1.86592E-05,0.016341436,0.000538704,-30.47489966,-1398.998368,3210.102327
"Lime produced using clean fuels and electricity, optimised transport, short distance, avoided product Aggregate",Lime produced using clean fuels and electricity,1,50,0,Aggregate,14.28690732,5742.357837,6.192847837,5722.708842,5.439480036,12155.99379,11514.49219,641.5015936,16810.89398,0.098338342,5.337734105,61.10005545,3.08607E-06,1.70803E-06,1.37991E-06,6.5406E-05,6.38877E-05,1.44539E-06,9.970039991,121503.9716,7.17595E-05,0.025675985,0.000816784,17.51708998,481.6035713,3210.102327
"Lime produced using clean fuels and electricity, optimised transport, short distance, avoided product Filler",Lime produced using clean fuels and electricity,1,50,0,Filler,-38.87202742,-4685.801989,-3.722414977,-4690.21648,0.120239513,-24176.88911,-23575.36318,-601.5259342,-130941.0799,-0.141428253,-4.652510229,-52.9610241,-6.74485E-06,-5.95934E-06,-7.83637E-07,-0.000127491,-0.000118911,-8.65242E-06,-234.1266453,86254.5572,-0.000274624,-0.192069776,0.000413427,-28.60141914,-2819.684843,3210.102327
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered",Lime produced using clean fuels and electricity,1,50,1,None,-30.69474132,-30584.23959,-159.8657941,-30414.00268,-18.38778741,-19999.94746,-16482.73893,-3517.208533,-526736.5153,-1.832481864,-4.415666496,-53.63532088,-4.67772E-06,-2.65155E-06,-2.0243E-06,-7.96175E-05,-7.34332E-05,-6.25722E-06,-720.198895,89735.49531,-0.000498546,-0.016944109,0.000604858,-42.05410179,-2345.494665,-17440.92844
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product SCM",Lime produced using clean fuels and electricity,1,50,1,SCM,-82.22564969,-56115.36494,-165.4467475,-55936.4359,-21.49895825,-49163.44376,-44389.00213,-4774.441629,-621328.7429,-2.112632673,-19.69441514,-230.8774059,-8.41148E-06,-4.81611E-06,-3.5935E-06,-0.000235083,-0.000226679,-8.47608E-06,-910.3260214,73195.77119,-0.00059179,-0.027114067,0.00030582,-91.26886542,-4278.206104,-17983.35268
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product Aggregate",Lime produced using clean fuels and electricity,1,50,1,Aggregate,-31.59715238,-30727.71067,-160.1309349,-30557.13457,-18.46182371,-20990.40399,-17426.95173,-3563.452262,-528919.4494,-1.834252689,-4.762964534,-57.53168366,-4.80821E-06,-2.71975E-06,-2.0866E-06,-8.13102E-05,-7.49557E-05,-6.42736E-06,-727.4830131,87075.02468,-0.000501372,-0.017779517,0.000583899,-43.27687579,-2397.604165,-17983.35268
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product Filler",Lime produced using clean fuels and electricity,1,50,1,Filler,-84.75608712,-41155.87049,-170.0461977,-40970.0599,-23.78106424,-57323.28689,-52516.8071,-4806.47979,-676671.4233,-2.074019284,-14.75320887,-171.5927632,-1.46391E-05,-1.03871E-05,-4.25015E-06,-0.000274207,-0.000257755,-1.65252E-05,-971.5796984,51825.61029,-0.000847755,-0.235525278,0.000180542,-89.39538491,-5698.89258,-17983.35268
Lime as tailing by-products from mining operations (generic),Lime as tailing by-products from mining operations (generic),0,200,0,None,79.86406135,5411.843112,12.68535975,5386.515569,12.64220133,1237914.079,1233862.745,4051.333897,215609.5217,0.518229727,23.43268236,257.6968405,5.593E-05,4.0063E-05,1.5867E-05,0.000782132,0.000767793,1.43386E-05,282.0656861,124042.9931,0.000306821,4.078004588,0.001448223,97.29082825,2887.890763,4005.846555
"Lime as tailing by-products from mining operations (generic), avoided product SCM",Lime as tailing by-products from mining operations (generic),0,200,0,SCM,28.33315298,-20119.28223,7.104406393,-20135.91765,9.531030489,1208750.583,1205956.482,2794.100801,121017.2942,0.238078918,8.153933722,80.45475544,5.21962E-05,3.78984E-05,1.42978E-05,0.000626667,0.000614547,1.21197E-05,91.93855965,107503.269,0.000213577,4.06783463,0.001149184,48.07606462,955.1793237,3463.422313
"Lime as tailing by-products from mining operations (generic), avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,200,0,Aggregate,78.96165029,5268.372038,12.42021897,5243.383673,12.56816503,1236923.622,1232918.532,4005.090168,213426.5877,0.516458903,23.08538433,253.8004777,5.57995E-05,3.99948E-05,1.58047E-05,0.000780439,0.000766271,1.41684E-05,274.781568,121382.5225,0.000303996,4.077169179,0.001427264,96.06805425,2835.781263,3463.422313
"Lime as tailing by-products from mining operations (generic), avoided product Filler",Lime as tailing by-products from mining operations (generic),0,200,0,Filler,25.80271555,-5159.787788,2.504956155,-5169.54165,7.248924505,1200590.739,1197828.677,2762.06264,65674.61381,0.276692307,13.09513999,139.7393982,4.59685E-05,3.23274E-05,1.36411E-05,0.000587542,0.000583471,4.07062E-06,30.6848827,86133.10808,-4.23873E-05,3.859423418,0.001023907,49.94954513,-465.5071518,3463.422313
"Lime as tailing by-products from mining operations (generic), building savings considered",Lime as tailing by-products from mining operations (generic),0,200,1,None,33.98000165,-31058.22539,-153.638423,-30893.32785,-11.25910241,1204767.681,1204921.301,-153.6199586,-330120.8216,-1.414361303,13.33198372,139.0651014,4.80357E-05,3.56352E-05,1.24005E-05,0.000635416,0.00062895,6.46582E-06,-455.387367,89614.0462,-0.00026631,4.034549085,0.001215338,36.49686248,8.683026404,-17187.60846
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,200,1,SCM,-17.55090671,-56589.35074,-159.2193763,-56415.76107,-14.37027326,1175604.185,1177015.038,-1410.853055,-424713.0492,-1.694512112,-1.946764916,-38.17698367,4.43019E-05,3.34706E-05,1.08313E-05,0.000479951,0.000475704,4.24696E-06,-645.5144934,73074.32208,-0.000359554,4.024379127,0.0009163,-12.71790115,-1924.028413,-17730.0327
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,200,1,Aggregate,33.0775906,-31201.69647,-153.9035638,-31036.45974,-11.33313872,1203777.225,1203977.088,-199.8636878,-332303.7556,-1.416132128,12.98468569,135.1687386,4.79052E-05,3.5567E-05,1.23382E-05,0.000633723,0.000627427,6.29568E-06,-462.671485,86953.57557,-0.000269135,4.033713677,0.00119438,35.27408849,-43.42647375,-17730.0327
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,200,1,Filler,-20.08134415,-41629.85629,-163.8188266,-41449.38507,-16.65237924,1167444.342,1168887.233,-1442.891216,-480055.7295,-1.655898723,2.994441353,21.10765906,3.80743E-05,2.78996E-05,1.01746E-05,0.000440826,0.000444628,-3.80213E-06,-706.7681704,51704.16117,-0.000615518,3.815967916,0.000791023,-10.84442063,-3344.714888,-17730.0327
"Lime as tailing by-products from mining operations (generic), short distance",Lime as tailing by-products from mining operations (generic),0,50,0,None,35.36542565,-4330.867943,6.60816399,-4344.058407,6.582318781,1171771.144,1170346.572,1424.571819,75973.67826,0.394070824,8.754824665,98.19224427,4.14284E-05,3.67092E-05,4.71921E-06,0.000672555,0.000664464,8.09075E-06,149.9985278,61630.45444,0.000103608,4.001224331,0.000472735,33.93177483,1966.459577,1350.34954
"Lime as tailing by-products from mining operations (generic), short distance, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,50,0,SCM,-16.16548271,-29861.99329,1.027210633,-29866.49163,3.471147937,1142607.648,1142440.309,167.3387225,-18618.54933,0.113920015,-6.523923976,-79.0498408,3.76947E-05,3.45446E-05,3.15E-06,0.00051709,0.000511218,5.87189E-06,-40.12859862,45090.73032,1.03643E-05,3.991054374,0.000173697,-15.2829888,33.74813802,807.9252977
"Lime as tailing by-products from mining operations (generic), short distance, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,50,0,Aggregate,34.4630146,-4474.339017,6.343023209,-4487.190304,6.508282476,1170780.687,1169402.359,1378.32809,73790.74422,0.3923,8.407526627,94.29588149,4.12979E-05,3.6641E-05,4.65691E-06,0.000670862,0.000662941,7.92061E-06,142.7144098,58969.9838,0.000100783,4.000388923,0.000451776,32.70900083,1914.350077,807.9252977
"Lime as tailing by-products from mining operations (generic), short distance, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,50,0,Filler,-18.69592014,-14902.49884,-3.572239605,-14900.11563,1.189041952,1134447.805,1134312.504,135.3005618,-73961.22967,0.152533404,-1.582717707,-19.76519806,3.1467E-05,2.89736E-05,2.49336E-06,0.000477965,0.000480142,-2.1772E-06,-101.3822756,23720.56941,-0.0002456,3.782643162,4.84195E-05,-13.40950829,-1386.938337,807.9252977
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered",Lime as tailing by-products from mining operations (generic),0,50,1,None,-10.51863404,-40800.93645,-159.7156187,-40623.90182,-17.31898497,1138624.746,1141405.128,-2780.382037,-469756.6651,-1.538520206,-1.345873974,-20.43949484,3.35342E-05,3.22814E-05,1.25269E-06,0.000525839,0.000525621,2.18007E-07,-587.4545253,27201.50753,-0.000469523,3.957768829,0.000239851,-26.86219094,-912.7481593,-19843.10547
